cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile
41,296,,16.5224,165224,0.0374216958880424,149.972930908203,149.935509212315,37.7290350799291,14.3383988560034,205.589681753839,38.0036192964582,6233742.0920462,28.7057,36.8031,45.7528,165224,5.0732421875,144.04833984375,138.97509765625,72.7407068045602,18.9863490526321,360.481450348384,26.1014085327005,12018510.5410767,61.9589,71.9004,84.1473,165224,308.740112304688,807.025146484375,498.285034179688,558.003151643111,97.4317603753632,9492.94792984219,17.4607903357648,92195512.7270813,487.337,568.976,625.85,165224,722.50927734375,1188.52697753906,466.017700195312,1032.35154247806,104.196253577318,10856.8592595487,10.0930980668857,170569251.254395,954.766,1052.19,1124.89,165224,1172.46923828125,1274.04931640625,101.580078125,1240.70265698007,23.2629387790234,541.164320636591,1.8749809753488,204993855.796875,1225.93,1248.01,1257.14,100,269.718636,777.792488,508.073852,601.67010176,100.850548996943,10170.8332329849,620.3802765,0.712868590519537,,165224,472.244659423828,1623.85485839844,1151.61019897461,1095.54023081878,292.194312135603,85377.516044398,26.6712534981234,181009539.096802,841.997,1098.78,1341.92
42,295,,45.7726,457726,0,151.254409790039,151.254409790039,33.0653669502027,15.316887566663,234.607044729794,46.3230533316947,15134878.1526485,22.6487,31.9929,42.0527,457726,3.946533203125,150.864013671875,146.91748046875,63.0639536592296,21.5846995682063,465.899255449727,34.2266830983049,28866011.2526245,49.158,63.046,76.9306,457726,158.874389648438,755.108337402344,596.233947753906,466.496623659876,115.299416237295,13293.955384661,24.7160237372608,213527633.56134,389.427,461.68,555.984,457726,584.472717285156,1138.79821777344,554.325500488281,863.941516944976,112.377187180769,12628.6321986616,13.0074993476585,395448494.785156,787.652,869.472,936.061,457726,984.309692382812,1258.94128417969,274.631591796875,1123.6394228112,66.8496419435301,4468.87462797818,5.94938559349236,514318978.445679,1068.26,1113.2,1185.14,276,107.906717,1221.756435,1113.849718,559.326233684782,214.26590867552,45909.8796205464,542.736652,0.627576322953033,,457726,472.218719482422,1569.66333007812,1097.4446105957,1072.27775964963,246.45401749326,60739.5827385682,22.9841582813198,490809409.813385,881.034,1101.49,1263.9
46,322,,49.2348,492348,0.0140927126631141,220.73014831543,220.716055602767,33.8283793310425,17.651916331026,311.590150157544,52.1807922226644,16655334.9068801,21.6191,31.2137,42.7188,492348,4.1851806640625,188.068176269531,183.882995605469,62.0027215737243,22.8098834558229,520.290783268223,36.7885197244137,30526915.96138,46.8284,59.1395,73.9351,492348,148.330627441406,611.569152832031,463.238525390625,411.87120001492,85.5507803510101,7318.93601866677,20.7712460468008,202783961.584946,356.723,416.182,473.37,492348,405.043701171875,1000.27667236328,595.232971191406,779.563557998246,110.005439744442,12101.196773368,14.1111572771452,383816558.65332,712.241,802.514,854.457,492348,767.415771484375,1461.40185546875,693.986083984375,1188.30395282179,139.844545278433,19556.4968441318,11.7684153912266,585059074.563904,1075.23,1196.89,1300.03,316,57.270194,1473.327881,1416.057687,584.407564522152,327.023658720919,106944.473363216,546.6647875,0.835049599064077,,492348,109.584106445312,1553.69262695312,1444.10852050781,944.140108972822,355.792651628372,126588.410952748,37.6843064124727,464845494.372551,680.022,1020.16,1237.56
47,321,,15.7181,157181,0.146872788667679,175.763549804688,175.61667701602,46.3846890253683,25.542852603763,652.437319137564,55.0674223336786,7290791.80569641,25.7576,41.9,64.1909,157181,9.7220458984375,190.281951904297,180.559906005859,83.2180167002017,34.6893532893499,1203.35123163333,41.6849075054511,13080291.0829544,54.0395,78.6341,110.273,157181,206.720245361328,592.675231933594,385.954986572266,388.160145354179,74.3023449022715,5520.83845797611,19.1421880354238,61011399.8069153,324.768,388.014,436.905,157181,380.554748535156,741.308471679688,360.753723144531,634.918772255751,66.4603255526117,4416.97487255914,10.4675319831055,99797167.5419312,596.471,661.94,680.166,157181,748.815551757812,883.861694335938,135.046142578125,826.826312604058,41.9593603611584,1760.58792191755,5.07474903997781,129961386.641418,777.923,815.615,873.19,110,159.35856,503.021104,343.662544,256.685392936364,103.931168912132,10801.6878714422,209.5081455,1,,157181,99.3393630981445,820.608825683594,721.269462585449,445.827336322644,165.183907417099,27285.7232695808,37.0510944392957,70075586.5505295,308.412,447.917,577.571
52,323,,14.6789,146789,0.0010416463483125,193.708282470703,193.707240824355,47.1652052661863,25.6192784130864,656.347426407234,54.3181743162122,6923333.31581822,26.9615,42.9167,63.8273,146789,5.08621978759766,185.653335571289,180.567115783691,86.2033294517547,34.6925220116616,1203.57108352963,40.244990805231,12653700.5268936,55.5599,85.6986,111.699,146789,232.816589355469,682.880004882812,450.063415527344,475.602379070424,88.1465647743514,7769.81688151893,18.533667755539,69813197.6213684,416.602,472.838,545.571,146789,483.392456054688,920.612915039062,437.220458984375,754.072231361254,71.0970433868368,5054.78957834975,9.42841288008871,110689508.769287,716.805,768.395,804.69,146789,830.73779296875,958.158203125,127.42041015625,922.879783484892,36.0638460272107,1300.60099027436,3.90775122313653,135468600.537964,873.863,937.205,955.491,97,140.267662,722.885232,582.61757,358.891890783505,134.295809889336,18035.3645538326,354.62756,1,,146789,122.063346862793,955.653015136719,833.589668273926,551.142240698786,193.481186450648,37434.9695103505,35.105490409397,80901618.3699341,388.988,568.421,718.834
53,94,,45.065,450650,0.000120631317258812,222.136947631836,222.136827000519,40.8682056145669,23.7694723848619,564.987817454713,58.1612821689182,18417256.8602046,23.4541,35.1201,54.9481,450650,3.08233642578125,230.941833496094,227.859497070312,73.9633777576676,32.1755272910493,1035.26455645706,43.5019712004887,33331596.1864929,50.2693,65.4431,96.2342,450650,162.752197265625,719.752075195312,556.999877929688,388.720144101681,96.8611530173237,9382.0829638454,24.9179659163706,175176732.939423,312.185,364.319,466.11,450650,394.985168457031,978.74951171875,583.764343261719,623.158380983734,123.640843315572,15287.0581357857,19.8409982259067,280826324.39032,522.887,614.719,681.463,450650,752.777282714844,1031.90014648438,279.122863769531,904.025247785127,72.7271666527081,5289.24076933078,8.04481587554004,407398977.914368,846.595,875.192,978.784,260,43.709158,477.928636,434.219478,223.001828407692,91.0950284533569,8298.30420891791,212.4544945,1,,450650,323.93310546875,1137.16638183594,813.233276367188,653.239824263038,142.771663987828,20383.7480378533,21.855933867611,294382526.804138,542.06,648.466,759.146
54,324,,25.0869,250869,0.0277462527155876,175.453567504883,175.425821252167,39.3728654327474,20.0014422275025,400.05769118012,50.8000675278939,9877431.37824791,25.695,35.5428,49.3461,250869,5.6435546875,179.028930664062,173.385375976562,73.1837556501258,25.7094036598958,660.973436547466,35.1299320887635,18359535.5961914,54.6398,69.0177,88.5657,250869,240.562133789062,752.916870117188,512.354736328125,490.049210146702,96.068175297815,9229.09430505172,19.6037812751613,122938155.300293,408.063,503.885,559.539,250869,498.140747070312,1243.03674316406,744.89599609375,929.223703689423,152.677975316883,23310.5641468627,16.4307017471342,233113421.320862,798.484,958.809,1058.76,250869,963.285461425781,1381.11206054688,417.826599121094,1251.91846091837,80.7220224769107,6516.04491276288,6.44786581529401,314067532.372131,1215.85,1261.62,1309.56,173,107.011569,1527.019062,1420.007493,668.961735965318,331.971486372392,110205.067764296,676.882004,1,,250869,432.777282714844,1604.01098632812,1171.23370361328,1172.15515351098,257.620436628529,66368.289368674,21.9783563512794,294057391.206146,1006.79,1222.28,1388.7
57,325,,18.4626,184626,0.035665113478899,156.091384887695,156.055719774216,31.9350053168581,13.5496350884251,183.592611029481,42.4287860734203,5896032.29163024,23.1464,31.0577,39.6689,184626,6.2156982421875,144.230346679688,138.0146484375,61.0392949877255,17.6301883624585,310.823541695768,28.8833420602315,11269440.8764038,50.744,61.0953,72.0153,184626,248.147705078125,611.453552246094,363.305847167969,419.303344336138,72.3973652147024,5241.378490031,17.2661072687902,77414299.2514038,363.95,406.49,476.361,184626,543.566711425781,937.913513183594,394.346801757812,770.40833648721,74.6419430774759,5571.41966638115,9.68862089652571,142237409.532288,710.379,755.666,832.491,184626,923.940612792969,1220.72998046875,296.789367675781,1064.39813204388,70.0116539278957,4901.63168571943,6.57758143500852,196515569.526733,996.838,1064.22,1124.09,111,233.454148,1546.153425,1312.699277,537.564070045045,202.974485855505,41198.6419083066,522.541886,1,,184626,558.692810058594,1517.685546875,958.992736816406,1103.73938678714,196.654088027877,38672.8303380758,17.8170762393751,203778988.024963,957.577,1129.86,1260.7
59,95,,15.5078,155078,0,173.7353515625,173.7353515625,38.5416765258755,20.1481854513385,405.949376981526,52.2763596902996,5976966.11227972,24.5359,35.2983,49.2757,155078,3.64657592773438,186.682556152344,183.035980224609,70.0035373696255,26.7577049348961,715.974773382965,38.2233611904679,10856008.5682068,52.1392,65.0264,83.2484,155078,216.972229003906,563.270874023438,346.298645019531,386.143082132412,72.1607411439317,5207.17256244152,18.6875654344073,59882296.8909302,334.351,383.781,436.884,155078,476.481384277344,730.914306640625,254.432922363281,644.724464508109,38.8396883695952,1508.52139264727,6.02423058340556,99982580.5069885,621.1,647.274,674.902,155078,808.171325683594,978.299194335938,170.127868652344,885.338086309981,39.0381095785087,1523.97399946365,4.40940135549985,137296459.748779,852.509,882.45,919.248,87,147.776917,683.226121,535.449204,316.011280206897,111.632382347914,12461.7887886709,286.47523,1,,155078,324.096862792969,1028.06958007812,703.972717285156,680.057319152192,161.170647031081,25975.9774644174,23.6995680352368,105461928.939484,555.673,674.234,806.311
66,97,,13.9155,139155,0.0635707601904869,150.853591918945,150.790021158755,33.4075692500471,14.806351354614,219.22804043628,44.3203492112589,4648830.2989903,24.0899,31.0289,40.1043,139155,10.3179931640625,138.934265136719,128.616271972656,62.8038546951292,18.3694328170253,337.436062019207,29.2488938874798,8739470.40010071,50.7551,60.6655,72.472,139155,222.079940795898,600.614868164062,378.534927368164,402.483380636511,73.6197614113779,5419.86927026821,18.2913792104785,56007574.8324738,353.747,396.91,445.919,139155,490.5986328125,725.907287597656,235.308654785156,648.431928921647,48.3246882861095,2335.27549794965,7.45254607780869,90232545.0690918,629.176,652.604,686.173,139155,746.466186523438,884.560913085938,138.0947265625,826.125657169525,47.4216355361361,2248.81151692213,5.74024485556014,114959515.823425,779.952,833.25,873.457,75,185.378649,475.462256,290.083607,282.983294,61.3639400001946,3765.53313234748,278.445395,0.389385936545579,,139155,172.581985473633,892.94482421875,720.362838745117,506.723736627421,152.443633694009,23239.0614538332,30.0841706584778,70513141.5703888,384.764,510.2,628.905
64,96,,14.2606,142606,0.00129923911299556,178.740249633789,178.738950394676,32.7432495275122,16.2359293991961,263.60540345568,49.5855775876918,4669383.84212041,21.6739,30.6127,41.1662,142606,9.5897216796875,163.719055175781,154.129333496094,58.8159800199747,17.9744702064839,323.081579203777,30.5605214779717,8387511.64672852,47.8295,57.4424,68.5594,142606,201.357055664062,572.442504882812,371.08544921875,393.308408818048,71.3438083345593,5089.93898767833,18.1394058034402,56088138.9479065,337.539,393.535,442.96,142606,572.537841796875,824.67431640625,252.136474609375,728.918883969185,42.239356681248,1784.16325284569,5.79479522484612,103948206.36731,698.607,739.932,766.068,142606,831.090576171875,968.124267578125,137.03369140625,913.438605859995,34.0787518358224,1161.36132668757,3.73082017961541,130261825.827271,906.367,923.102,938.805,90,74.747706,883.38562,808.637914,429.892830466667,188.615659297159,35575.8669321021,454.4437795,1,,142606,263.964294433594,1014.71820068359,750.75390625,687.517977190815,155.771051947931,24264.620624965,22.6570151059043,98044188.6552734,585.496,700.554,801.284
56,49,,36.6409,366409,0,139.013610839844,139.013610839844,4.58526046744703,8.26491041864315,68.308744228196,180.249529493902,1680080.7026168,0.0165161,0.525084,5.77971,366409,0,54.319221496582,54.319221496582,8.24833321755234,11.7842041998491,138.867468623742,142.867702953277,3022263.52591014,0.402754,1.37568,13.8814,366409,0.831924319267273,177.367279052734,176.535354733467,49.0210841525365,48.9606770288532,2397.14789512368,99.8767731788728,17961766.4232467,4.18925,33.9181,99.0353,366409,4.87673759460449,243.326385498047,238.449647903442,95.6369809544152,59.2468016883144,3510.18351029446,61.9496779353105,35042250.5545263,50.5047,113.367,131.008,366409,5.57442665100098,340.367523193359,334.793096542358,175.351736177546,76.3473386650103,5828.91612122977,43.539539630054,64250454.3010783,131.403,131.403,223.483,308,0.222118,251.310575,251.088457,6.90622368181818,22.3473027281338,499.401939222855,2.421553,0,,366409,-0.0460907705128193,174.897521972656,174.943612743169,21.2353376640977,32.9216653645259,1083.83605037383,155.032455265292,7780818.83816439,1.573,3.31182,32.4244
122,50,,13.6769,136769,0,16.0740566253662,16.0740566253662,0.370337632249853,0.612104972047663,0.37467249680547,165.282952296541,50650.7076251802,0,0.103364,0.514102,136769,0,4.70853233337402,4.70853233337402,0.640789964579454,0.711799221776231,0.506658132121248,111.081518301146,87640.2026655674,0.201241,0.337059,0.812203,136769,0.883439302444458,8.67239570617676,7.7889564037323,3.95553086231755,1.84359222924039,3.39883230771554,46.6079596749809,540994.000508308,2.48858,3.43532,4.70874,136769,4.56025505065918,84.2800140380859,79.7197589874268,10.1209833328298,9.5692360560879,91.5702786971327,94.5484815200494,1384236.7694478,5.49046,7.90605,10.0332,136769,8.04270935058594,300.522766113281,292.480056762695,187.187593638679,75.7523583210084,5738.41979119445,40.4686853698381,25601459.9943686,139.241,189.35,245.889,118,0.208136,42.173106,41.96497,3.41787705932203,5.21214143749653,27.1664183644684,2.1549405,0,,136769,-0.0147566488012671,9.98689460754395,10.0016512563452,3.58545839020494,1.84099043291062,3.38924577406843,51.346026994484,490379.558569939,1.878,3.678,4.25144
141,55,,33.6833,336833,0,125.850395202637,125.850395202637,21.6656701464742,17.0117752532821,289.400497268181,78.5194971504288,7297712.67244734,5.01939,20.8021,33.05,336833,0,126.923004150391,126.923004150391,39.7068371111729,26.2586303515127,689.515667937384,66.1312566347016,13374573.0646677,13.46,41.3438,59.6027,336833,12.8957920074463,440.989471435547,428.093679428101,224.987657168489,113.942518818653,12982.8975947392,50.6438976487158,75783267.5270338,127.772,212.117,325.807,336833,74.3449249267578,586.890625,512.545700073242,374.076346899199,138.29088961204,19124.3701496895,36.9686270619256,126001258.155098,235.476,413.722,502.681,336833,277.588745117188,688.941772460938,411.35302734375,547.875597540237,106.209892628044,11280.5412920607,19.3857680657595,184542581.146271,472.777,569.146,650.365,238,0.203034,302.587378,302.384344,97.7362185168067,60.766246184988,3692.53667541457,83.4626245,0,,336833,8.25072574615479,538.034912109375,529.78418636322,163.189867314895,123.491544442051,15250.161548683,75.6735368892471,54967732.5772781,67.9316,128.704,232.111
139,98,,49.6174,496174,0,212.029769897461,212.029769897461,28.669628326247,16.1831966752241,261.895854628983,56.4471798903943,14225124.1651473,18.4546,26.2866,35.3607,496174,2.6903076171875,183.642578125,180.952270507812,52.9517923793862,21.5948982706409,466.339631319329,40.7821856452354,26273302.6320496,40.139,50.1987,61.5562,496174,175.356689453125,616.971496582031,441.614807128906,329.573098034146,58.5572701757144,3428.95389043161,17.7676122611341,163525602.343994,287.674,324.388,366.537,496174,412.499053955078,911.224975585938,498.725921630859,619.745685011432,98.0942689440199,9622.4855996617,15.8281487578587,307501695.514862,549.456,610.487,688.311,496174,705.7978515625,1120.36694335938,414.569091796875,948.212330525766,96.6853258026564,9348.05222556582,10.1965902245804,470478304.886292,870.283,959.589,1028.52,296,76.167598,775.826542,699.658944,340.714889033784,177.368377605784,31459.5413745081,301.481242,1,,496174,404.852386474609,1271.30554199219,866.453155517578,807.675939729408,195.203312705237,38104.3332910984,24.1685189694563,400747801.719299,651.154,797.395,966.3
152,52,,48.237,482370,0,221.368698120117,221.368698120117,17.2357275979113,21.7927015277261,474.921839876556,126.439115517044,8313997.92140447,0.559628,3.36201,31.7091,482370,0,168.654815673828,168.654815673828,30.9600492744528,35.1825522368423,1237.81198189814,113.638553753446,14934198.9685178,1.30663,5.44246,61.5308,482370,4.35998916625977,419.625701904297,415.265712738037,159.786936159916,141.742009086564,20090.7971398955,88.7068821100038,77076424.3954587,8.95225,172.72,285.972,482370,8.6798210144043,599.087829589844,590.408008575439,283.869245011335,158.356518701405,25076.7870152284,55.7850212674788,136930007.716118,183.837,292.983,434.052,482370,235.841659545898,739.642333984375,503.800674438477,467.950296668287,131.993053744266,17422.1662367367,28.2066396119482,225725184.603882,364.727,441.098,539.301,398,0.500052,191.002928,190.502876,36.1157959974874,50.7432608839513,2574.87852513675,11.4865045,0,,482370,2.75701522827148,541.669555664062,538.912540435791,86.1280000250358,109.83497665794,12063.7220974502,127.525284026116,41545563.3720765,10.2202,15.5441,143.232
